#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.955,5,214.238613
0.955,5,214.246633
0.937,7,214.258353
0.955,5,214.266593
0.937,7,214.277607
0.937,7,214.29158
0.955,5,214.3005
0.919,9,214.31399
0.955,5,214.321767
0.901,11,214.33899
0.892,12,214.357118
0.955,5,214.364611
0.847,17,214.390998
0.937,7,214.405776
0.91,10,214.420902
0.919,9,214.435187
0.937,7,214.445709
0.937,7,217.244861
0.955,5,217.251836
0.946,6,217.260023
0.955,5,217.26711
0.955,5,217.274284
0.946,6,217.282709
0.955,5,217.293345
0.955,5,217.300625
0.955,5,217.307612
0.955,5,217.314575
0.955,5,217.321689
0.955,5,217.329089
0.955,5,217.336401
0.955,5,217.343395
0.955,5,217.350479
0.955,5,217.357415
0.937,7,217.367013
0.955,5,217.374274
0.955,5,217.381314
0.937,7,217.39439
0.955,5,217.401792
0.955,5,217.408761
0.955,5,217.415843
0.955,5,217.422986
0.955,5,217.430043
0.955,5,217.437021
0.955,5,217.443956
0.955,5,217.450882
0.955,5,217.457956
0.955,5,217.464914
0.955,5,217.47204
0.955,5,217.479006
0.946,6,217.487304
0.955,5,217.497645
0.955,5,217.505821
0.937,7,217.516209
0.955,5,217.523714
0.955,5,217.530865
0.955,5,217.537858
0.955,5,217.545032
0.937,7,217.555181
0.955,5,217.562154
0.955,5,217.569831
0.955,5,217.57687
0.937,7,217.586588
0.955,5,217.593644
0.955,5,217.603843
0.946,6,217.612328
0.955,5,217.619296
0.955,5,217.626033
0.955,5,217.632895
0.937,7,217.6422
0.955,5,217.648884
0.955,5,217.656192
0.946,6,217.664214
0.937,7,217.673567
0.955,5,217.680256
0.955,5,217.686955
0.955,5,217.69458
0.955,5,217.705637
0.955,5,217.712871
0.955,5,217.719656
0.955,5,217.726399
0.955,5,217.733162
0.955,5,217.740381
0.955,5,217.747217
0.955,5,217.753937
0.955,5,217.760665
0.955,5,217.767338
0.955,5,217.774008
0.955,5,217.780694
0.955,5,217.787578
0.955,5,217.79428
0.955,5,217.801007
0.955,5,217.81132
0.955,5,217.818359
0.955,5,217.825612
0.955,5,217.832378
0.955,5,217.839056
0.955,5,217.845984
0.955,5,217.852892
0.955,5,217.859603
0.955,5,217.866325
0.955,5,217.873013
0.937,7,217.882261
0.955,5,217.889087
0.955,5,217.895851
0.955,5,217.90268
0.937,7,217.915513
0.955,5,217.922357
0.955,5,217.929485
0.955,5,217.936808
0.937,7,217.946242
0.955,5,217.952994
0.955,5,217.959682
0.955,5,217.966355
0.955,5,217.973046
0.955,5,217.980181
0.937,7,217.989734
0.955,5,217.996496
0.955,5,218.003217
0.955,5,218.015107
0.955,5,218.022926
0.955,5,218.029773
0.955,5,218.036811
0.955,5,218.043559
0.955,5,218.050365
0.955,5,218.057062
0.955,5,218.064184
0.955,5,218.071173
0.955,5,218.077964
0.955,5,218.085168
0.955,5,218.09203
0.955,5,218.098723
0.955,5,218.105336
0.955,5,218.111955
0.901,11,218.130445
0.955,5,218.137426
0.955,5,218.144063
0.955,5,218.150735
0.937,7,218.159907
0.955,5,218.166523
0.955,5,218.173762
0.955,5,218.180493
0.955,5,218.187137
0.955,5,218.193761
0.955,5,218.20034
0.937,7,218.209516
0.955,5,218.219654
0.955,5,218.226626
0.937,7,218.236011
0.955,5,218.242627
0.955,5,218.249209
0.955,5,218.2558
0.955,5,218.262825
0.955,5,218.269715
0.955,5,218.276325
0.955,5,218.283016
0.955,5,218.289616
0.955,5,218.296215
0.955,5,218.303461
0.955,5,218.310139
0.955,5,218.316845
0.955,5,218.327536
0.955,5,218.334769
0.955,5,218.341539
0.955,5,218.348298
0.955,5,218.354995
0.955,5,218.361667
0.955,5,218.368964
0.955,5,218.375707
0.955,5,218.382479
0.955,5,218.389175
0.955,5,218.395871
0.955,5,218.402557
0.955,5,218.409551
0.955,5,218.416334
0.955,5,218.426454
0.955,5,218.43431
0.955,5,218.441921
0.955,5,218.449503
0.955,5,218.457297
0.955,5,218.464914
0.955,5,218.472503
0.955,5,218.480111
0.955,5,218.487693
0.955,5,218.495275
0.955,5,218.502732
0.919,9,218.516513
0.937,7,218.52938
0.955,5,218.536387
0.955,5,218.543373
0.955,5,218.550107
0.955,5,218.556918
0.955,5,218.563599
0.955,5,218.571565
0.955,5,218.579609
0.955,5,218.586998
0.955,5,218.594115
0.955,5,218.602041
0.955,5,218.609347
0.955,5,218.616074
0.955,5,218.622719
0.955,5,218.632558
0.955,5,218.639565
0.955,5,218.646301
0.937,7,218.65622
0.955,5,218.66294
0.955,5,218.669701
0.955,5,218.676368
0.955,5,218.683083
0.955,5,218.689767
0.955,5,218.696573
0.955,5,218.704605
0.955,5,218.711624
0.955,5,218.718471
0.955,5,218.72533
0.955,5,218.735393
0.955,5,218.742666
0.955,5,218.749565
0.946,6,218.757544
0.955,5,218.764258
0.955,5,218.770947
0.937,7,218.780538
0.955,5,218.787702
0.937,7,218.797066
0.955,5,218.803792
0.955,5,218.810497
0.937,7,218.819904
0.955,5,218.827215
0.955,5,218.834058
0.955,5,218.844267
0.955,5,218.85112
0.955,5,218.857835
0.955,5,218.864855
0.955,5,218.871757
0.955,5,218.878486
0.955,5,218.885424
0.955,5,218.892428
0.955,5,218.89922
0.955,5,218.905932
0.955,5,218.912628
0.955,5,218.919339
0.937,7,218.928986
0.955,5,218.936033
0.955,5,218.946104
0.955,5,218.953495
0.955,5,218.960214
0.955,5,218.966912
0.955,5,218.973998
0.955,5,218.980815
0.955,5,218.987504
0.955,5,218.994224
0.955,5,219.000911
0.955,5,219.007793
0.955,5,219.015646
0.955,5,219.022938
0.955,5,219.029729
0.955,5,219.036415
0.955,5,219.046314
0.955,5,219.053155
0.955,5,219.059919
0.955,5,219.066593
0.955,5,219.073651
0.955,5,219.080432
0.955,5,219.087068
0.955,5,219.093668
0.955,5,219.100253
0.955,5,219.107423
0.937,7,219.116704
0.955,5,219.123341
0.955,5,219.130458
0.955,5,219.137581
0.955,5,219.144202
0.955,5,219.154414
0.955,5,219.16124
0.955,5,219.168507
0.955,5,219.175247
0.955,5,219.181998
0.955,5,219.188595
0.937,7,219.197779
0.955,5,219.204356
0.937,7,219.213671
0.955,5,219.220712
0.955,5,219.227322
0.955,5,219.234005
0.955,5,219.240593
0.955,5,219.247196
0.955,5,219.257807
0.955,5,219.264618
0.955,5,219.271252
0.955,5,219.277863
0.955,5,219.28446
0.955,5,219.291065
0.955,5,219.297794
0.955,5,219.304863
0.955,5,219.311495
0.955,5,219.31818
0.946,6,219.326036
0.955,5,219.332638
0.955,5,219.339617
0.955,5,219.346411
0.955,5,219.356826
0.955,5,219.363736
0.955,5,219.370398
0.919,9,219.382184
0.955,5,219.389382
0.955,5,219.396004
0.937,7,219.405388
0.955,5,219.412477
0.955,5,219.419282
0.955,5,219.425979
0.955,5,219.432665
0.955,5,219.439334
0.955,5,219.44602
0.919,9,219.461989
0.955,5,219.469039
0.955,5,219.475752
0.955,5,219.482458
0.955,5,219.48915
0.955,5,219.496307
0.955,5,219.503326
0.955,5,219.510616
0.955,5,219.517814
0.955,5,219.524605
0.955,5,219.531429
0.955,5,219.538912
0.955,5,219.54567
0.955,5,219.552478
0.955,5,219.562503
0.955,5,219.569466
0.955,5,219.57616
0.919,9,219.588986
0.955,5,219.595715
0.946,6,219.603965
0.955,5,219.611629
0.955,5,219.61826
0.955,5,219.625391
0.955,5,219.632002
0.955,5,219.638916
0.955,5,219.646003
0.955,5,219.652927
0.955,5,219.659539
0.955,5,219.669642
0.955,5,219.676387
0.955,5,219.682988
0.955,5,219.69033
0.955,5,219.697011
0.955,5,219.703645
0.955,5,219.710261
0.955,5,219.716868
0.955,5,219.72452
0.955,5,219.731864
0.955,5,219.738849
0.955,5,219.745479
0.955,5,219.752176
0.955,5,219.758787
0.955,5,219.768733
0.955,5,219.776039
0.955,5,219.782687
0.955,5,219.789575
0.955,5,219.7962
0.955,5,219.802905
0.955,5,219.809506
0.955,5,219.81649
0.955,5,219.823449
0.955,5,219.830159
0.955,5,219.83724
0.955,5,219.843983
0.955,5,219.850676
0.955,5,219.857352
0.955,5,219.86449
0.955,5,219.874755
0.955,5,219.881818
0.955,5,219.888527
0.955,5,219.895202
0.955,5,219.901933
0.946,6,219.910112
0.955,5,219.916844
0.955,5,219.923681
0.955,5,219.93058
0.955,5,219.937398
0.955,5,219.944122
0.937,7,219.953411
0.955,5,219.960092
0.946,6,219.968333
0.955,5,219.978971
0.946,6,219.987381
0.955,5,219.994308
0.955,5,220.00116
0.955,5,220.00812
0.955,5,220.015836
0.955,5,220.02304
0.955,5,220.030075
0.955,5,220.036991
0.955,5,220.043839
0.955,5,220.050708
0.955,5,220.058332
0.937,7,220.067974
0.955,5,220.07825
0.955,5,220.085344
0.955,5,220.092336
0.937,7,220.102626
0.955,5,220.109555
0.955,5,220.116475
0.955,5,220.123374
0.955,5,220.130219
0.955,5,220.137063
0.955,5,220.144389
0.955,5,220.151495
0.955,5,220.158406
0.955,5,220.165797
0.955,5,222.983136
0.955,5,222.991132
0.955,5,222.998417
0.955,5,223.005749
0.955,5,223.013883
0.955,5,223.0212
0.955,5,223.028609
0.955,5,223.036089
0.955,5,223.043476
0.955,5,223.050886
0.955,5,223.058155
0.955,5,223.065617
0.955,5,223.072498
0.955,5,223.082657
0.955,5,223.090408
0.955,5,223.097371
0.955,5,223.104274
0.955,5,223.111203
0.955,5,223.118057
0.955,5,223.124881
0.955,5,223.131982
0.955,5,223.139007
0.955,5,223.145902
0.955,5,223.152895
0.955,5,223.159744
0.955,5,223.16658
0.955,5,223.173505
0.955,5,223.180462
0.955,5,223.191026
0.955,5,223.198071
0.955,5,223.204943
0.955,5,223.211776
0.955,5,223.218914
0.955,5,223.225913
0.955,5,223.232862
0.955,5,223.239706
0.955,5,223.246563
0.955,5,223.253414
0.955,5,223.260418
0.955,5,223.267442
0.955,5,223.274379
0.955,5,223.2813
0.955,5,223.292058
0.955,5,223.299232
0.955,5,223.306112
0.955,5,223.313108
0.955,5,223.319966
0.955,5,223.327065
0.955,5,223.334255
0.955,5,223.341263
0.955,5,223.348242
0.955,5,223.355132
0.937,7,223.36465
0.955,5,223.371894
0.955,5,223.378788
0.955,5,223.385742
0.955,5,223.396068
0.955,5,223.402874
0.955,5,223.409481
0.955,5,223.416321
0.955,5,223.423122
0.955,5,223.429758
0.955,5,223.436407
0.955,5,223.442973
0.955,5,223.449541
0.937,7,223.458931
0.955,5,223.465518
0.955,5,223.472229
0.955,5,223.478841
0.955,5,223.485526
0.955,5,223.49218
0.955,5,223.502734
0.955,5,223.50968
0.955,5,223.516753
0.955,5,223.523461
0.955,5,223.5302
0.955,5,223.536831
0.955,5,223.5437
0.955,5,223.550389
0.955,5,223.557166
0.955,5,223.564521
0.937,7,223.576169
0.955,5,223.583511
0.955,5,223.590273
0.955,5,223.601452
0.955,5,223.609101
0.955,5,223.615763
0.955,5,223.622677
0.955,5,223.629277
0.955,5,223.635925
0.955,5,223.642524
0.955,5,223.649116
0.955,5,223.656302
0.955,5,223.662923
0.937,7,223.672137
0.955,5,223.678725
0.955,5,223.685298
0.955,5,223.691855
0.955,5,223.702097
0.955,5,223.709237
0.955,5,223.715951
0.955,5,223.722557
0.955,5,223.72918
0.955,5,223.735792
0.955,5,223.743052
0.955,5,223.749747
0.955,5,223.756336
0.955,5,223.76315
0.955,5,223.769775
0.955,5,223.779469
0.955,5,223.786732
0.955,5,223.79339
0.955,5,223.800059
0.955,5,223.809967
0.955,5,223.816825
0.955,5,223.823423
0.937,7,223.832564
0.955,5,223.839162
0.955,5,223.845734
0.955,5,223.852489
0.955,5,223.859113
0.955,5,223.865704
0.955,5,223.872288
0.955,5,223.878853
0.955,5,223.885427
0.955,5,223.892062
0.955,5,223.898685
0.955,5,223.908585
0.955,5,223.915589
0.955,5,223.922236
0.955,5,223.928895
0.955,5,223.935959
0.955,5,223.942607
0.955,5,223.949283
0.955,5,223.955878
0.955,5,223.962478
0.955,5,223.969056
0.955,5,223.975618
0.955,5,223.982323
0.955,5,223.989058
0.955,5,223.995745
0.955,5,224.002401
0.955,5,224.012784
0.955,5,224.0212
0.955,5,224.028992
0.955,5,224.036864
0.955,5,224.044644
0.955,5,224.052442
0.955,5,224.0602
0.955,5,224.06827
0.955,5,224.076146
0.955,5,224.083886
0.955,5,224.091851
0.955,5,224.099619
0.955,5,224.107362
0.955,5,224.117671
0.955,5,224.124523
0.955,5,224.131425
0.955,5,224.13828
0.955,5,224.145036
0.955,5,224.151785
0.955,5,224.158515
0.955,5,224.165256
0.955,5,224.172049
0.955,5,224.178928
0.955,5,224.185721
0.955,5,224.192446
0.955,5,224.19918
0.955,5,224.20593
0.955,5,224.21266
0.955,5,224.223146
0.955,5,224.230071
0.955,5,224.236841
0.955,5,224.243566
0.955,5,224.250303
0.955,5,224.25716
0.955,5,224.264022
0.955,5,224.270912
0.955,5,224.277667
0.955,5,224.284526
0.955,5,224.29127
0.955,5,224.298006
0.955,5,224.305143
0.955,5,224.311876
0.955,5,224.322094
0.955,5,224.329245
0.955,5,224.336168
0.955,5,224.342932
0.955,5,224.349732
0.955,5,224.356469
0.955,5,224.363194
0.955,5,224.370369
0.955,5,224.377124
0.955,5,224.383882
0.955,5,224.39064
0.955,5,224.397375
0.955,5,224.404098
0.955,5,224.411045
0.955,5,224.417865
0.955,5,224.427993
0.955,5,224.435007
0.955,5,224.441767
0.955,5,224.448497
0.955,5,224.455683
0.955,5,224.462461
0.955,5,224.469253
0.955,5,224.475968
0.955,5,224.482708
0.955,5,224.489424
0.955,5,224.496343
0.955,5,224.503345
0.955,5,224.510629
0.955,5,224.517898
0.955,5,224.527866
0.955,5,224.535218
0.955,5,224.542507
0.955,5,224.549409
0.955,5,224.556144
0.955,5,224.562848
0.955,5,224.570039
0.955,5,224.576788
0.955,5,224.583878
0.955,5,224.590843
0.955,5,224.597707
0.955,5,224.605559
0.955,5,224.612949
0.955,5,224.61977
0.955,5,224.626486
0.955,5,224.636622
0.955,5,224.643463
0.955,5,224.650526
0.955,5,224.657572
0.955,5,224.664358
0.955,5,224.671113
0.955,5,224.677824
0.955,5,224.684514
0.955,5,224.69136
0.955,5,224.698116
0.955,5,224.705255
0.955,5,224.711965
0.955,5,224.718755
0.955,5,224.725471
0.955,5,224.736059
0.955,5,224.743049
0.955,5,224.749859
0.955,5,224.756559
0.955,5,224.76327
0.955,5,224.769957
0.955,5,224.776674
0.955,5,224.785414
0.955,5,224.792494
0.955,5,224.799294
0.955,5,224.80599
0.955,5,224.81269
0.955,5,224.819423
0.955,5,224.826818
0.955,5,224.836832
0.955,5,224.843938
0.955,5,224.850754
0.955,5,224.857558
0.955,5,224.864384
0.955,5,224.871355
0.955,5,224.87816
0.955,5,224.885005
0.955,5,224.892045
0.955,5,224.898893
0.955,5,224.905668
0.955,5,224.912433
0.955,5,224.919198
0.955,5,224.92597
0.955,5,224.932911
0.955,5,224.943158
0.955,5,224.950455
0.955,5,224.957268
0.955,5,224.964055
0.955,5,224.970837
0.955,5,224.977871
0.955,5,224.984729
0.955,5,224.99151
0.955,5,224.998316
0.955,5,225.005153
0.955,5,225.012449
0.955,5,225.019925
0.955,5,225.026763
0.937,7,225.036303
0.955,5,225.046482
0.955,5,225.053525
0.955,5,225.060406
0.955,5,225.067343
0.955,5,225.074711
0.955,5,225.081534
0.955,5,225.088317
0.955,5,225.095102
0.955,5,225.101932
0.955,5,225.108973
0.955,5,225.115774
0.955,5,225.122576
0.955,5,225.129843
0.955,5,225.136856
0.955,5,225.147008
0.955,5,225.154126
0.955,5,225.160937
0.955,5,225.167808
0.955,5,225.174788
0.955,5,225.181604
0.955,5,225.188466
0.955,5,225.195283
0.955,5,225.202098
0.946,6,225.210217
0.955,5,225.217074
0.955,5,225.223964
0.955,5,225.230751
0.955,5,225.237542
0.955,5,225.244309
0.955,5,225.254865
0.955,5,225.261805
0.955,5,225.268476
0.955,5,225.275131
0.955,5,225.281722
0.955,5,225.288292
0.955,5,225.295035
0.955,5,225.302167
0.955,5,225.308831
0.955,5,225.315478
0.955,5,225.322272
0.955,5,225.328876
0.955,5,225.335463
0.955,5,225.342188
0.955,5,225.348796
0.955,5,225.358526
0.955,5,225.365278
0.955,5,225.37189
0.955,5,225.378487
0.955,5,225.38576
0.955,5,225.39241
0.955,5,225.399116
0.955,5,225.406208
0.955,5,225.413023
0.955,5,225.419727
0.955,5,225.42633
0.955,5,225.432929
0.955,5,225.439506
0.955,5,225.4461
0.955,5,225.456258
0.955,5,225.463032
0.955,5,225.469788
0.955,5,225.476373
0.955,5,225.482949
0.955,5,225.489532
0.955,5,225.496412
0.955,5,225.503476
0.955,5,225.510661
0.955,5,225.517842
0.955,5,225.5245
0.955,5,225.531241
0.955,5,225.538612
0.955,5,225.545265
0.955,5,225.551978
0.955,5,225.561394
0.955,5,225.568113
0.955,5,225.574947
0.955,5,225.582091
0.955,5,225.588983
0.955,5,225.595597
0.955,5,225.602268
0.955,5,225.608857
0.955,5,225.615419
0.955,5,225.622334
0.955,5,225.629018
0.937,7,225.638412
0.955,5,225.645453
0.955,5,225.652439
0.955,5,225.661888
0.955,5,225.66873
0.955,5,225.67534
0.955,5,225.681938
0.955,5,225.689147
0.955,5,225.695822
0.955,5,225.702497
0.955,5,225.7091
0.955,5,225.715682
0.955,5,225.722278
0.955,5,225.728915
0.955,5,225.736446
0.955,5,225.743078
0.955,5,225.74979
0.955,5,225.756436
0.955,5,225.765844
0.955,5,225.77256
0.937,7,225.782216
0.955,5,225.789128
0.955,5,225.795743
0.955,5,225.803418
0.955,5,225.810031
0.955,5,225.81675
0.955,5,225.823908
0.955,5,225.830628
0.955,5,225.837236
0.955,5,225.843803
0.955,5,225.850388
0.955,5,225.857005
0.955,5,225.866753
0.955,5,225.874003
0.955,5,225.880745
0.955,5,225.887377
0.955,5,225.893975
0.937,7,228.667472
0.955,5,228.674848
0.955,5,228.682199
0.955,5,228.689449
0.955,5,228.696669
0.955,5,228.704751
0.955,5,228.71204
0.955,5,228.719437
0.955,5,228.726748
0.955,5,228.734313
0.955,5,228.74179
0.955,5,228.749377
0.955,5,228.760131
0.955,5,228.768321
0.955,5,228.775441
0.955,5,228.782475
0.955,5,228.789532
0.955,5,228.796557
0.955,5,228.803527
0.937,7,228.813695
0.955,5,228.820926
0.955,5,228.828013
0.955,5,228.840071
0.955,5,228.848612
0.955,5,228.855874
0.955,5,228.866533
0.955,5,228.873553
0.955,5,228.880409
0.955,5,228.887261
0.955,5,228.894265
0.955,5,228.901174
0.955,5,228.908226
0.955,5,228.915233
0.955,5,228.922112
0.955,5,228.929015
0.955,5,228.936189
0.955,5,228.94329
0.955,5,228.950311
0.955,5,228.957253
0.955,5,228.967517
0.955,5,228.974732
0.955,5,228.98201
0.955,5,228.989973
0.955,5,228.997035
0.955,5,229.004617
0.955,5,229.011687
0.955,5,229.020525
0.955,5,229.027979
0.955,5,229.035307
0.937,7,229.046232
0.955,5,229.053847
0.955,5,229.060742
0.955,5,229.072502
0.955,5,229.080519
0.955,5,229.088392
0.955,5,229.096357
0.955,5,229.104506
0.955,5,229.112337
0.955,5,229.1201
0.955,5,229.127926
0.955,5,229.135888
0.955,5,229.142832
0.955,5,229.14969
0.955,5,229.156444
0.955,5,229.163205
0.955,5,229.173224
0.955,5,229.180539
0.955,5,229.187856
0.955,5,229.194712
0.955,5,229.20167
0.955,5,229.208443
0.955,5,229.215197
0.955,5,229.2225
0.955,5,229.229333
0.955,5,229.236149
0.955,5,229.242925
0.955,5,229.24998
0.955,5,229.25687
0.955,5,229.263784
0.955,5,229.274326
0.955,5,229.28135
0.955,5,229.288771
0.955,5,229.295567
0.955,5,229.302415
0.955,5,229.309237
0.955,5,229.315989
0.955,5,229.322746
0.955,5,229.329889
0.937,7,229.33985
0.955,5,229.346764
0.955,5,229.353603
0.955,5,229.360356
0.955,5,229.367135
0.955,5,229.377681
0.955,5,229.384751
0.955,5,229.391554
0.955,5,229.398329
0.955,5,229.405084
0.955,5,229.411828
0.937,7,229.421891
0.955,5,229.428744
0.955,5,229.43555
0.955,5,229.442317
0.955,5,229.449083
0.955,5,229.45587
0.955,5,229.462721
0.937,7,229.472298
0.955,5,229.482502
0.955,5,229.489497
0.955,5,229.496237
0.955,5,229.503412
0.937,7,229.513748
0.955,5,229.52083
0.937,7,229.530314
0.955,5,229.537202
0.955,5,229.544292
0.955,5,229.551272
0.955,5,229.558197
0.955,5,229.565316
0.955,5,229.572308
0.955,5,229.579141
0.955,5,229.589361
0.955,5,229.596263
0.955,5,229.603077
0.955,5,229.611269
0.955,5,229.618275
0.955,5,229.625204
0.955,5,229.632119
0.955,5,229.638956
0.955,5,229.645857
0.955,5,229.653079
0.955,5,229.69135
0.955,5,229.698892
0.955,5,229.705897
0.955,5,229.712732
0.955,5,229.719594
0.937,7,229.729024
0.955,5,229.735832
0.955,5,229.743089
0.955,5,229.750023
0.955,5,229.757067
0.955,5,229.764059
0.955,5,229.770891
0.955,5,229.777689
0.955,5,229.784835
0.955,5,229.79514
0.955,5,229.802305
0.955,5,229.809432
0.955,5,229.81632
0.955,5,229.823156
0.955,5,229.829966
0.955,5,229.836768
0.955,5,229.843569
0.955,5,229.850684
0.955,5,229.859063
0.937,7,229.868606
0.955,5,229.875413
0.937,7,229.884829
0.955,5,229.895178
0.955,5,229.902351
0.955,5,229.909224
0.955,5,229.916125
0.955,5,229.922945
0.955,5,229.929995
0.955,5,229.93742
0.955,5,229.944242
0.955,5,229.951224
0.955,5,229.958096
0.955,5,229.964899
0.955,5,229.97171
0.955,5,229.978799
0.955,5,229.985771
0.955,5,229.992605
0.955,5,230.002853
0.955,5,230.010429
0.955,5,230.017425
0.955,5,230.024659
0.955,5,230.031604
0.955,5,230.038578
